0,1,2,3,lon,lat
132087,BD-001269-004,50033062,A,-117.12837646424951,32.80927090282751
132091,BD-001269-008,50033070,A,-117.12806718315996,32.80948554609665
132369,BP-001307-002,50033336,A,-117.23701101042506,32.779563402444616
132482,BP-001212-019,50033448,A,-117.23333872229641,32.76918464069091
132485,BP-001212-008,50033451,A,-117.23310717510549,32.769038854444716
132487,BP-001212-010,50033453,A,-117.23300489229096,32.76893865850703
132489,BP-001212-012,50033455,A,-117.23343753619176,32.76897406177913
132691,BP-001151-003,50033633,A,-117.25612853940487,32.794545095899785
132700,BP-001151-012,50033642,A,-117.25653615383595,32.796131512233806
132801,BP-000974-002,50033740,A,-117.04201037566277,32.70425391722475
132803,BP-000974-004,50033742,A,-117.0414508263634,32.70483400914458
132805,BP-000974-006,50033744,A,-117.04127015311404,32.70451478280003
132810,BP-001292-019,50033747,A,-117.14645814776773,32.72966873650113
132886,BP-000951-013,50033832,A,-117.05731123726335,32.7146239978119
133085,BP-000906-005,50034044,A,-117.23378418855316,32.747741239597126
133089,BP-000906-009,50034048,A,-117.23311217447274,32.747262088672166
133094,BP-000906-014,50034053,A,-117.23216448476767,32.745973860604416
133342,BP-001113-003,50034335,A,-117.23177578324844,32.94150359454789
133660,BL-001280-002,50034608,A,-117.10275111043721,32.698396422135936
133750,BP-001295-026,50034696,A,-117.09121355409968,32.965565677873144
133756,BP-001295-004,50034703,A,-117.09278944869665,32.96626594615296
133758,BP-001295-006,50034705,A,-117.09270373108464,32.96687280619922
133759,BP-001295-007,50034706,A,-117.09268792191075,32.967269749098556
133771,BP-001295-020,50034726,A,-117.09045558525452,32.966298361805755
134035,BP-000834-020,50035004,A,-117.16937152595486,32.79161720623755
134049,BP-001187-003,50035022,A,-117.15983172188506,32.70849342718233
134108,BP-000742-004,50035081,A,-117.19007157738834,32.853184668840704
134326,BP-001025-005,50035292,A,-117.05196747867713,32.66728029443397
134327,BP-001025-006,50035293,A,-117.05111489061717,32.66767461008755
134329,BP-001025-008,50035295,A,-117.0514283961533,32.66795843375221
134335,BB-001217-019,50035301,A,-117.14616620166088,32.718721103131436
134423,BP-000805-012,50035371,A,-117.1459953184563,32.80664383333917
134428,BP-000805-023,50035376,A,-117.14760654664988,32.80563252714513
134431,BP-000805-030,50035379,A,-117.14845068781659,32.80521614545479
134432,BP-000805-032,50035380,A,-117.14945919365005,32.805486148465185
134475,BP-000840-001,50035417,A,-117.14807302136732,32.79100451391729
134476,BP-000840-002,50035418,A,-117.1476947404625,32.79060985865646
134477,BP-000840-003,50035419,A,-117.1471591522286,32.79104277126711
134480,BP-000840-006,50035422,A,-117.1462077983891,32.790024553187315
134482,BP-000840-008,50035424,A,-117.14757302967723,32.79020882089635
134484,BP-000771-001,50035426,A,-117.21057951443021,32.835304668383614
134593,BP-001117-006,50035550,A,-117.22186888911772,32.96037684570718
134682,BP-001117-008,50035673,A,-117.2224965908096,32.961469745768866
134683,BP-001117-009,50035674,A,-117.22207175563756,32.96159284930606
134687,BB-001302-001,50035680,A,-117.04010632578718,32.77978633740392
134720,BP-000782-001,50035721,A,-117.19228463701853,32.822532212194574
134742,BP-000971-002,50035745,A,-117.026438536052,32.70560546016003
134794,BP-000633-009,50035799,A,-117.07223708986389,32.98161619000638
134795,BP-000633-010,50035800,A,-117.07237497045023,32.98186908302404
134798,BP-000633-003,50035803,A,-117.0728611062331,32.98232905278221
135158,BF-001263-002,50036145,A,-117.25080282949841,32.850094534086715
135161,BF-001207-001,50036148,A,-117.17097873029407,32.782309229254714
135163,BF-001256-001,50036150,A,-117.02519394112969,32.80281706068905
135165,BF-001249-001,50036153,A,-117.20006367679642,32.89000829520514
135166,SS-006539-004,50036154,A,-117.20014388439706,32.890008155195616
135168,BF-001258-001,50036157,A,-117.11958600889704,32.7015646554201
135182,BF-001259-001,50036170,A,-117.08470737531768,32.57622904311088
135194,BF-001211-015,50036183,A,-117.07309269354708,32.982749403909644
135209,BF-001254-003,50036198,A,-117.15062078575939,32.81216962283009
135235,BP-001151-014,50036225,A,-117.25664971225979,32.795560505666415
135237,BP-001151-016,50036227,A,-117.25642492770326,32.7952038520236
135272,BP-001292-016,50036258,A,-117.15876451138023,32.72876590063488
135312,BP-000665-015,50036286,A,-117.09711370634504,32.95188585482858
135315,BP-000665-018,50036289,A,-117.09684513123295,32.951165764722475
135317,BP-000665-020,50036291,A,-117.09682783071655,32.950604382402396
135326,BP-000665-009,50036301,A,-117.0956349689398,32.951464823086766
135327,BP-000665-010,50036305,A,-117.09589552723091,32.95135274629194
135364,BP-000879-007,50036347,A,-117.11795981240014,32.76316151187495
135365,BP-000879-008,50036348,A,-117.11762015467315,32.76302760135116
135477,BP-001116-001,50036451,A,-117.22191118711329,32.947567177332665
135485,BP-001116-019,50036459,A,-117.22135804998223,32.94860864287513
135486,BP-001116-002,50036460,A,-117.22137325229554,32.948263885670585
135490,BP-001116-006,50036464,A,-117.22152367860821,32.94725283503291
135493,BP-001116-009,50036467,A,-117.22165810346492,32.94651441420569
135494,BP-001116-010,50036468,A,-117.22161760388784,32.946290317104264
135607,BP-000878-003,50036595,A,-117.14477471996032,32.7627466151081
135613,BP-000878-009,50036601,A,-117.14395982004154,32.76315523027277
135614,BP-000878-010,50036602,A,-117.14382140484261,32.76319533089161
135691,BL-001264-001,50036689,A,-117.27621698500566,32.84054807054328
135693,BL-001264-003,50036691,A,-117.27588938955644,32.840611770888785
135697,BL-001264-007,50036695,A,-117.2761772908284,32.841086122499696
135703,BP-001159-001,50036698,A,-117.27342599382636,32.835026829134684
135704,BP-001159-007,50036700,A,-117.273451459501,32.83510574723506
135706,BP-001159-009,50036703,A,-117.27351608626687,32.83528984629791
135716,BP-001159-006,50036728,A,-117.27389833338623,32.8349607411097
135995,BP-000836-013,50036995,A,-117.24482614284763,32.79186271748961
136005,BP-000836-009,50037005,A,-117.24434413054705,32.791693618147654
136577,BP-000727-007,50037532,A,-117.20013762609898,32.86528403735508
136578,BP-000727-008,50037533,A,-117.20033368180144,32.86511553373648
136603,BP-000684-015,50037558,A,-117.06572152382509,32.924933721263
136606,BP-000684-018,50037561,A,-117.06599915102342,32.92472654658542
136637,BP-000902-053,50037621,A,-117.08281533845818,32.751617680111345
136668,BP-000769-003,50037650,A,-117.08805806815168,32.83627526945896
136764,BP-001084-020,50037748,A,-117.06764684455487,32.57822182130141
136989,BB-001247-012,50038031,A,-117.11814461498949,32.91751176847706
136991,BB-001247-014,50038033,A,-117.11856634729916,32.91770126658821
137001,BP-000902-056,50038042,A,-117.07896058062492,32.7526485352073
137127,BP-001017-002,50038161,A,-117.04797501568235,32.67821263609858
137297,BP-000958-001,50038289,A,-117.04100950126818,32.712613721045265
137299,BP-000958-003,50038291,A,-117.04145587462618,32.71236839938121
137309,BP-000934-003,50038302,A,-117.08338413078603,32.73291730696693
137311,BP-000934-005,50038305,A,-117.08282865176365,32.73289999744993
137312,BP-000934-006,50038306,A,-117.08266853172458,32.73290709579567
137424,BP-001084-025,50038398,A,-117.06784348247275,32.57922007952271
137425,BP-001084-026,50038399,A,-117.06794040660381,32.57956848989798
137426,BP-001084-027,50038402,A,-117.0683703534891,32.57945457070564
137469,BP-000805-013,50038473,A,-117.14903729933897,32.80525022946997
137470,BP-000805-015,50038474,A,-117.14666705681726,32.80605685924332
137474,BP-000805-024,50038478,A,-117.14877818710093,32.8052521160799
137480,BP-000805-035,50038484,A,-117.14835625022411,32.80562252802742
137484,BP-001225-002,50038489,A,-117.2117066171075,32.76947188168486
137527,BP-000814-033,50038538,A,-117.16952543259154,32.79969135568613
137528,BP-000814-034,50038540,A,-117.16924600866798,32.79988016823433
137529,BP-000814-036,50038542,A,-117.16878357475795,32.799866635171824
137555,BL-001245-016,50038568,A,-117.10368598613422,32.91164917010479
137558,BL-001245-019,50038571,A,-117.10343529193402,32.91171146400764
137560,BL-001245-021,50038573,A,-117.10343890898419,32.91155570620127
137569,BP-000728-001,50038582,A,-117.22144255818299,32.86384766901491
137582,BP-000728-006,50038595,A,-117.22042065103587,32.86361306257135
137596,BP-000728-020,50038619,A,-117.22046720794907,32.863884745351626
137645,BP-000980-027,50038667,A,-117.13058420466817,32.69999612664668
137664,BP-000879-012,50038684,A,-117.11808868569119,32.762969900561174
137666,BP-000879-014,50038686,A,-117.11758324406134,32.76317025801221
137668,BP-000879-016,50038688,A,-117.11757531775362,32.762960502651985
137674,BP-000879-022,50038694,A,-117.11795927292985,32.76296445077265
137676,BP-001096-001,50038696,A,-117.08892531767529,32.56658588389258
137680,BP-001096-006,50038700,A,-117.088722634903,32.5674814448555
137681,BP-001096-007,50038701,A,-117.08892243649586,32.567716608763256
137682,BP-001096-008,50038702,A,-117.08905362323233,32.56790031980947
137771,BP-001292-022,50038776,A,-117.15872725307166,32.73699382774298
137914,BP-001173-001,50038897,A,-117.10556543200758,32.8244902677782
137918,BP-001173-005,50038909,A,-117.1055827997041,32.823952903658395
137923,BP-001173-010,50038925,A,-117.10608253129232,32.82423554635856
137946,BP-000672-030,50038950,A,-117.13329805134576,32.940855342329435
137947,BP-000672-031,50038951,A,-117.13342341768684,32.940972884387534
137953,BP-000672-038,50038957,A,-117.13368191196125,32.940784408201516
137957,BP-000672-042,50038961,A,-117.13559075548149,32.940630393780495
137958,BP-000672-043,50038962,A,-117.1355915113742,32.94070543454089
137960,BP-000672-046,50038964,A,-117.13559377906007,32.94093055682069
137964,BP-000672-050,50038979,A,-117.13422843452283,32.940441807102175
137970,BP-000672-057,50039010,A,-117.13551201980349,32.94164944143726
137977,BP-000672-064,50039046,A,-117.13325850307821,32.94134393287489
137981,BP-001094-005,50039050,A,-117.08129215316082,32.57213996263002
137983,BP-001094-007,50039052,A,-117.08153714965962,32.57160909829334
137985,BP-001094-009,50039054,A,-117.08130765062805,32.571130830796164
137988,BP-001094-011,50039057,A,-117.08105438784823,32.57166880658339
137992,BP-001094-015,50039061,A,-117.08096037296541,32.57230449316273
138061,BP-001292-004,50039102,A,-117.15885538596817,32.73779271719103
138068,BP-000800-004,50039109,A,-117.04786397562593,32.809905624110684
138069,BP-000800-005,50039110,A,-117.04811820843682,32.80952590134944
138091,BP-000624-006,50039136,A,-117.09148325312886,32.991720791465305
138097,BP-000971-012,50039142,A,-117.02578063836059,32.70450702892544
138102,BP-000971-017,50039147,A,-117.02490194794312,32.7051831233993
138108,BP-000971-024,50039153,A,-117.02432257764173,32.70607655725056
138109,BP-000971-025,50039154,A,-117.02432008574918,32.705792870261554
138111,BP-000971-027,50039156,A,-117.02461565795537,32.70471423356907
138112,BP-001087-001,50039157,A,-117.07840804837477,32.58041287038806
138113,BP-001087-002,50039158,A,-117.07831851648092,32.580838575726325
138131,BP-000689-001,50039177,A,-117.1193312184238,32.92209455351376
138134,BP-000689-006,50039180,A,-117.11927792183045,32.92280744068429
138137,BP-000689-009,50039183,A,-117.11978439133485,32.923171444266835
138146,BP-000809-005,50039192,A,-117.05318396425855,32.80620584114992
138148,BP-000809-007,50039194,A,-117.0525740147465,32.80632104018864
138151,BP-000809-010,50039197,A,-117.05310492016409,32.806765607462786
138153,BP-000809-012,50039199,A,-117.05373862788957,32.80684799776299
138155,BP-000809-014,50039201,A,-117.0540620609832,32.80660797787842
138287,BP-000661-004,50039315,A,-117.1160237546701,32.954680183690805
138289,BP-000661-006,50039317,A,-117.1158103213884,32.95479580193567
138297,BP-000661-015,50039336,A,-117.11551766706107,32.95524130477576
138301,BP-000661-019,50039363,A,-117.1166502380247,32.95562478069058
138509,BP-000780-005,50039539,A,-117.17017115019371,32.826829366214625
138510,BP-000780-006,50039540,A,-117.170172638466,32.82627953879281
138516,BP-000780-013,50039546,A,-117.17148798363962,32.82682565592402
138517,BP-000780-014,50039547,A,-117.1715502120855,32.82724060838286
139152,BP-001243-008,50040178,A,-117.20854639331036,32.788651529967986
139268,BP-001243-021,50040324,A,-117.20861109700782,32.78604922136436
139356,BP-000834-025,50040406,A,-117.17015595090464,32.79264718765784
139362,BP-000834-031,50040415,A,-117.17046561633575,32.79313846061714
139380,BP-000984-021,50040430,A,-117.09079240180748,32.69997197313158
139400,BP-000963-006,50040450,A,-117.02859987488716,32.71006417762681
139708,BP-000854-001,50040745,A,-117.17568842754223,32.78210215816462
139709,BP-000854-002,50040746,A,-117.17593926309827,32.782194087598775
139712,BP-000854-005,50040749,A,-117.17705813679238,32.78210751296421
139716,BP-000854-009,50040753,A,-117.1763954894418,32.782456461841434
140214,BP-000691-014,50041206,A,-117.0873568904471,32.918724069522604
140221,BP-000691-005,50041213,A,-117.08850662848683,32.918285264888
140223,BP-000691-007,50041215,A,-117.08764131332045,32.918298083135596
142164,BP-001241-018,50043173,A,-117.07866460117164,32.94291414574075
142165,BP-001241-019,50043174,A,-117.07839044039804,32.943010867187496
142168,BP-001241-003,50043177,A,-117.08031896965953,32.94211296755754
142171,BP-001241-006,50043180,A,-117.08007807913373,32.942978464187654
142176,BP-001241-011,50043185,A,-117.08048319263806,32.942185040135534
134620,BP-000676-001,50035596,A,-117.22906075177593,32.94117608074591
134621,BP-000676-002,50035598,A,-117.22843545078013,32.94129330723693
129052,BB-001218-007,50028989,A,-117.13751595830001,32.720475534018505
129062,BB-001218-005,50029007,A,-117.13646337108528,32.72099185805715
140868,BP-001216-012,50041927,A,-117.21299270392332,32.79806353353865
140877,BP-001216-004,50041944,A,-117.21463990262858,32.797528879406535
140878,BP-001216-005,50041945,A,-117.21508930376059,32.79739844409155
140881,BP-001216-008,50041951,A,-117.21446458656622,32.798291785938005
140882,BP-001216-009,50041953,A,-117.21489760475833,32.79818968441141
129972,BP-001085-002,50030254,A,-117.03874338360109,32.582421438460955
134513,BP-000576-013,50035449,A,-117.0772562384593,33.048137823195255
134514,BP-000576-014,50035450,A,-117.07747400106244,33.047961841778374
134517,BP-000576-017,50035455,A,-117.07740202750745,33.04679197120391
134519,BP-000576-020,50035457,A,-117.07665617295963,33.0465505639853
134522,BP-000576-023,50035460,A,-117.076198687078,33.04715932621198
134533,BP-000576-032,50035480,A,-117.0756720438094,33.046895917452844
134540,BP-000576-039,50035487,A,-117.07430450297146,33.04795218705321
134542,BP-000576-042,50035491,A,-117.07398806375545,33.04800562478714
134548,BP-000576-048,50035502,A,-117.0743363949627,33.04615538268464
134561,BP-000576-063,50035523,A,-117.0766274461109,33.046088774892205
134562,BP-000576-064,50035524,A,-117.07681298761575,33.0463749906512
134563,BP-000576-065,50035525,A,-117.07683987893223,33.04664173335429
134564,BP-000576-066,50035526,A,-117.07663334104558,33.04671497631618
130212,BP-000799-014,50030545,A,-117.13305077449266,32.80597017673818
130214,BP-000799-016,50030547,A,-117.13283874653449,32.80611517965729
130215,BP-000799-017,50030548,A,-117.13272362601427,32.80609289998362
130224,BP-000799-009,50030560,A,-117.13243028104067,32.80630292244825
130225,BP-000799-010,50030563,A,-117.13222253381578,32.8059324173746
131590,BP-000659-038,50032585,A,-117.23724859908945,32.956217028512185
131592,BP-000659-040,50032587,A,-117.23694232978933,32.95664286148026
131600,BP-000659-008,50032595,A,-117.23786126020991,32.956468060817855
131603,BP-000659-011,50032598,A,-117.23878981500653,32.95646094566469
131608,BP-000659-017,50032603,A,-117.24005789872955,32.956264544642416
131609,BP-000659-018,50032604,A,-117.24031369007712,32.956282386693196
131610,BP-000659-019,50032605,A,-117.24051730382989,32.95633603791462
131614,BP-000659-023,50032609,A,-117.24034244491087,32.956116042586984
130697,BP-000741-005,50031405,A,-117.23425617051434,32.857397153566026
130699,BP-000741-007,50031407,A,-117.23343713262639,32.85735586392816
139434,BP-000741-008,50040479,A,-117.23419555812367,32.857022611590146
139435,BP-000741-009,50040480,A,-117.23387671526433,32.857371003919354
