,0,1,2,3,lon,lat,block,tract,geoid,blockgroup
44945,110996,SS-001628-002,50010405,A,-117.05293819,33.0241496997,,,,
44946,111307,SX-000418-002,50010714,A,-117.055948231,33.0181350241,,,,
44947,114902,SX-000416-002,50014214,A,-117.058757897,33.0182156402,,,,
44948,119972,SX-000414-005,50019214,A,-117.061133277,33.0188373085,,,,
44949,113636,SS-022207-003,50012971,A,-117.057128754,33.0125812488,,,,
44950,134819,SS-016250-001,50035824,A,-117.060314454,32.9245412564,,,,
44951,135660,SS-008523-002,50036647,A,-117.064274839,32.9256823122,,,,
44952,134807,SS-025990-001,50035812,A,-117.062917476,32.9249769812,,,,
44953,102663,SS-004014-001,50002483,A,-117.047873524,32.704554595,,,,
44954,135543,SX-015057-001,50036538,A,-117.058143692,32.7014141046,,,,
44955,119904,SX-015342-001,50019148,A,-117.059255498,32.6968815664,,,,
44956,119882,SS-021931-001,50019126,A,-117.055298173,32.697242418,,,,
44957,119525,SX-015631-001,50018722,A,-117.058211487,32.6912675321,,,,
44958,105943,SX-015989-001,50005578,A,-117.053038376,32.6757560755,,,,
44959,111324,SX-015878-001,50010731,A,-117.047294988,32.6813434261,,,,
44960,115170,SX-015813-001,50014480,A,-117.040962526,32.6846053453,,,,
44961,109750,SX-016038-001,50009190,A,-117.054628492,32.6729766825,,,,
44962,119348,SX-016034-002,50018545,A,-117.042877162,32.6733326741,,,,
44963,119353,SX-016030-001,50018550,A,-117.043447649,32.673502578,,,,
44964,109799,SX-016053-001,50009238,A,-117.047098696,32.6722022764,,,,
44965,118473,SX-014863-001,50017699,A,-117.105035222,32.7036839921,,,,
44966,105632,SX-015039-001,50005283,A,-117.104261417,32.7013232396,,,,
44967,108599,SX-015085-002,50008085,A,-117.103526614,32.7006363929,,,,
44968,131261,SX-015168-002,50032228,A,-117.070117383,32.6996474973,,,,
44969,117825,SX-014895-001,50017067,A,-117.068964421,32.7034784091,,,,
44970,107354,SX-014990-001,50006894,A,-117.075832175,32.7021567341,,,,
44971,135450,SX-016978-002,50036428,A,-116.954927108,32.5561261389,,,,
44972,134910,SX-016797-001,50035912,A,-116.966539169,32.5659285666,,,,
44973,134135,SS-021372-001,50035103,A,-116.935791585,32.5600312938,,,,
44974,132419,SX-016970-005,50033386,A,-116.936089866,32.5566773667,,,,
44975,132258,SS-024971-001,50033233,A,-116.934042369,32.5566987232,,,,
44976,109077,SX-014613-001,50008543,A,-117.02731899,32.7073419374,,,,
44977,107177,SX-007460-001,50006726,A,-117.013779906,32.7944865091,,,,
44978,107206,SS-015811-001,50006749,A,-117.009558306,32.7983284856,,,,
44979,102452,SX-006736-001,50002282,A,-117.023007025,32.8028401346,,,,
44980,119156,SX-014956-001,50018359,A,-117.021233354,32.7030575256,,,,
44981,112999,SX-015013-001,50012355,A,-117.025616945,32.7021459937,,,,
44982,107651,SS-030439-001,50046200,A,-116.990151926,32.5685753459,,,,
44983,136728,SS-029374-003,50037711,A,-117.125313639,32.6909037533,,,,
44984,121881,SS-023202-001,50021089,A,-117.119944946,32.6923242464,,,,
44985,110478,SS-019702-003,50009899,A,-117.12032654,32.6960780703,,,,
44986,100906,SX-015635-001,50000803,A,-117.105825758,32.6906866907,,,,
44987,100591,SS-029374-011,50000491,A,-117.125587054,32.688908803,,,,
44988,115264,SS-016749-001,50014573,A,-117.142644873,32.700220701,,,,
44989,100711,SX-015303-001,50000609,A,-117.119030585,32.6968887143,,,,
44990,109648,SX-015190-001,50009089,A,-117.115345015,32.6989061817,,,,
44991,100891,SX-015306-001,50000789,A,-117.108048261,32.6969605004,,,,
44992,110706,SS-014066-001,50010122,A,-117.108201325,32.7043085838,,,,
44993,100735,SX-014502-001,50000633,A,-117.116790817,32.7083935948,,,,
44994,102993,SX-012335-001,50002797,A,-117.118271025,32.7345712811,,,,
44995,103016,SS-004685-001,50002820,A,-117.120000236,32.7389518263,,,,
44996,137199,SX-012659-001,50038234,A,-117.127335978,32.7306753808,,,,
44997,106885,SS-014759-001,50006475,A,-117.132480069,32.7295172955,,,,
44998,102028,SX-011063-001,50001873,A,-117.137768051,32.7458845223,,,,
44999,100393,SX-011318-001,50000297,A,-117.133708607,32.7438557812,,,,
45000,100419,SX-011690-001,50000323,A,-117.133776443,32.7410840483,,,,
45001,106014,SX-011692-001,50005644,A,-117.132609076,32.7412621259,,,,
45002,108435,SX-011566-001,50007928,A,-117.129152397,32.742114452,,,,
45003,103009,SX-011610-001,50002813,A,-117.120759912,32.7417654756,,,,
45004,121959,SX-010852-002,50021157,A,-117.122597,32.7473086031,,,,
45005,110640,SX-010719-005,50010056,A,-117.125156006,32.7483612617,,,,
45006,126287,SX-010704-003,50025997,A,-117.13266485,32.7482910402,,,,
45007,108951,SX-010350-001,50008423,A,-117.121758728,32.7515029107,,,,
45008,100656,SX-010124-002,50000556,A,-117.122286799,32.7532322917,,,,
45009,100931,SX-010183-002,50000828,A,-117.107329178,32.7533761163,,,,
45010,100847,SX-009609-001,50000745,A,-117.110974418,32.7588500064,,,,
45011,100814,SX-009405-001,50000712,A,-117.111677952,32.7615281238,,,,
45012,103852,SX-009760-001,50003588,A,-117.114826388,32.7570160697,,,,
45013,100615,SX-009745-002,50000515,A,-117.123072686,32.7571283284,,,,
45014,110244,SX-009246-002,50009670,A,-117.111002763,32.7631964195,,,,
45015,104098,SS-007612-001,50003818,A,-117.113257921,32.7650832675,,,,
45016,104095,SX-009107-001,50003815,A,-117.115781478,32.7654981344,,,,
45017,104253,SX-009026-002,50003966,A,-117.115535104,32.7667442491,,,,
45018,104250,SX-008978-001,50003963,A,-117.118451723,32.7670958373,,,,
45019,131257,SS-005781-008,50032224,A,-117.110659415,32.7774717552,,,,
45020,107765,SX-008739-001,50007290,A,-117.118447624,32.7711347978,,,,
45021,107494,SX-008883-001,50007032,A,-117.126955617,32.7687545479,,,,
45022,111084,SS-001759-007,50010493,A,-117.127055957,32.7631489375,,,,
45023,104009,SX-009207-001,50003733,A,-117.140263102,32.7637158581,,,,
45024,123224,SS-005776-018,50022432,A,-117.143927725,32.768722406,,,,
45025,132206,SS-022470-004,50033182,A,-117.140564356,32.77284445,,,,
45026,127443,SX-008464-001,50027260,A,-117.141841318,32.7779126444,,,,
45027,127444,SS-011491-001,50027261,A,-117.142216981,32.77786735,,,,
45028,127442,SS-011488-002,50027259,A,-117.141609336,32.777980651,,,,
45029,127441,SX-008446-002,50027258,A,-117.141185989,32.7780136941,,,,
45030,127422,SS-011488-001,50027239,A,-117.141505055,32.7781180665,,,,
45031,127452,SS-011488-003,50027269,A,-117.141820931,32.7782420251,,,,
45032,127436,SS-011492-004,50027253,A,-117.13764355,32.7776207041,,,,
45033,127428,SS-011492-003,50027245,A,-117.137665357,32.7778408672,,,,
45034,127466,SS-011506-019,50027281,A,-117.128123216,32.7835737681,,,,
45035,127459,SS-011506-009,50027275,A,-117.132192527,32.7803777786,,,,
45036,127494,SS-011520-001,50027306,A,-117.121203985,32.7860222484,,,,
45037,127514,SS-011487-002,50027323,A,-117.121244933,32.7865434889,,,,
45038,118776,SS-018634-002,50017991,A,-117.121180761,32.7907467548,,,,
45039,110024,SX-007728-002,50009454,A,-117.118437211,32.7908674384,,,,
45040,108085,SX-007130-001,50007595,A,-117.12180828,32.797105809,,,,
45041,108084,SX-007006-001,50007594,A,-117.123679024,32.7985379555,,,,
45042,134577,SS-012537-002,50035534,A,-117.120709278,32.8059211607,,,,
45043,101830,SX-006426-001,50001678,A,-117.13910035,32.8055983573,,,,
45044,111147,SX-006143-004,50010556,A,-117.118600716,32.8084347509,,,,
45045,133974,SS-019506-008,50034946,A,-117.116849494,32.8115525288,,,,
45046,135962,SX-004958-001,50036964,A,-117.123140698,32.8271176678,,,,
45047,127540,SX-003637-002,50027327,A,-117.117880171,32.8608067692,,,,
45048,127543,SS-014993-001,50027330,A,-117.115853452,32.8624324038,,,,
45049,127560,SS-014984-003,50027346,A,-117.116997933,32.882321068,,,,
45050,112729,SX-003326-004,50012097,A,-117.122979784,32.8987019616,,,,
45051,121549,SS-027840-001,50020765,A,-117.120098478,32.8998931432,,,,
45052,119460,SX-003072-001,50018656,A,-117.139620599,32.9061750231,,,,
45053,120228,SX-002972-001,50019474,A,-117.141771268,32.9084455969,,,,
45054,135531,SS-018372-008,50036514,A,-117.146494421,32.9126562732,,,,
45055,135536,SS-018371-003,50036524,A,-117.141204894,32.9127841041,,,,
45056,133261,SS-019820-003,50034257,A,-117.141472254,32.9159133894,,,,
45057,120971,SX-002817-001,50020193,A,-117.137200051,32.9118615618,,,,
45058,135534,SS-018369-002,50036521,A,-117.134622748,32.9129593562,,,,
45059,135533,SS-018369-001,50036519,A,-117.133729656,32.9132669605,,,,
45060,116684,SS-012654-001,50015953,A,-117.131443323,32.9100104002,,,,
45061,135522,SS-018368-001,50036497,A,-117.131607205,32.9148285834,,,,
45062,135528,SS-018366-001,50036508,A,-117.125634676,32.9171559075,,,,
45063,134387,SS-028645-001,50035336,A,-117.120287296,32.9286375319,,,,
45064,134393,SS-028642-001,50035342,A,-117.123741716,32.9329043808,,,,
45065,134609,SS-018113-003,50035579,A,-117.115470305,32.942016441,,,,
45066,134617,SS-018115-003,50035589,A,-117.114544673,32.9382109776,,,,
45067,134618,SS-018115-002,50035591,A,-117.114083139,32.9376752443,,,,
45068,134003,SS-022628-002,50034972,A,-117.132642745,32.9454321286,,,,
45069,134001,SX-001672-001,50034970,A,-117.134488581,32.9458391168,,,,
45070,128585,SX-001446-001,50028379,A,-117.141633538,32.9525508426,,,,
45071,131758,SX-000927-001,50032752,A,-117.126211635,32.9699924233,,,,
45072,131759,SS-020822-001,50032753,A,-117.126714431,32.9694048046,,,,
45073,125954,SX-013260-001,50025664,A,-117.255808223,32.7220273436,,,,
45074,125970,SX-013157-001,50025680,A,-117.253658266,32.7233916403,,,,
45075,125890,SS-013533-001,50025600,A,-117.253869344,32.7252231969,,,,
45076,125910,SX-012419-002,50025620,A,-117.255908061,32.7323417925,,,,
45077,125942,SS-025908-001,50025652,A,-117.255914905,32.7340820983,,,,
45078,125858,SX-012274-001,50025568,A,-117.2545439,32.733910643,,,,
45079,125924,SS-022079-001,50025634,A,-117.254308841,32.7358272573,,,,
45080,125878,SX-012591-001,50025588,A,-117.252008088,32.7305395718,,,,
45081,125869,SX-012525-001,50025579,A,-117.251239052,32.7311133893,,,,
45082,125921,SS-022072-001,50025631,A,-117.252391149,32.7346276576,,,,
45083,125917,SX-012452-001,50025627,A,-117.248127397,32.7320047392,,,,
45084,125875,SS-012533-004,50025585,A,-117.249502293,32.7295113345,,,,
45085,125904,SX-012713-001,50025614,A,-117.249988782,32.7289690219,,,,
45086,125953,SS-026834-002,50025663,A,-117.247553561,32.73086599,,,,
45087,125821,SX-012520-001,50025531,A,-117.246672509,32.7311702973,,,,
45088,125819,SX-012676-001,50025529,A,-117.247131559,32.7293501487,,,,
45089,125897,SX-012578-001,50025607,A,-117.245714621,32.7305747295,,,,
45090,125928,SS-024249-001,50025638,A,-117.248282055,32.7275725037,,,,
45091,125916,SS-021787-001,50025626,A,-117.251009259,32.7257696937,,,,
45092,125903,SS-018674-002,50025613,A,-117.247718945,32.7257991006,,,,
45093,125900,SS-018674-001,50025610,A,-117.248418623,32.7252760272,,,,
45094,125843,SS-024434-001,50025553,A,-117.244932006,32.7253409619,,,,
45095,125899,SX-012914-001,50025609,A,-117.246583635,32.7264744549,,,,
45096,125840,SS-022083-002,50025550,A,-117.243701065,32.7297925172,,,,
45097,136079,SX-012589-004,50037063,A,-117.243025936,32.730680387,,,,
45098,104671,SX-012263-001,50004366,A,-117.243462443,32.7342975705,,,,
45099,108454,SX-011877-001,50007947,A,-117.242310797,32.7387330121,,,,
45100,102670,SX-012288-001,50002490,A,-117.248906514,32.7337523424,,,,
45101,109976,SS-028791-002,50009408,A,-117.237634172,32.7343603551,,,,
45102,103824,SX-012422-001,50003563,A,-117.235010002,32.7324936012,,,,
45103,109927,SS-028341-001,50009360,A,-117.232446907,32.7360840413,,,,
45104,109925,SS-028343-002,50009358,A,-117.22975991,32.7346757116,,,,
45105,119104,SX-011805-001,50018309,A,-117.231416314,32.7394681297,,,,
45106,103821,SX-011925-002,50003560,A,-117.229485806,32.7382644985,,,,
45107,104028,SX-011816-001,50003752,A,-117.224216613,32.7395138579,,,,
45108,123837,SS-029160-001,50023032,A,-117.223682699,32.7390212762,,,,
45109,123835,SS-029130-001,50023030,A,-117.223320583,32.7378883035,,,,
45110,123823,SS-028715-001,50023018,A,-117.224891563,32.7379092246,,,,
45111,123815,SS-028558-002,50023010,A,-117.223511058,32.7358484216,,,,
45112,109249,SS-023826-001,50008713,A,-117.227304479,32.7349122105,,,,
45113,108931,SX-012192-002,50008403,A,-117.226129994,32.7350572886,,,,
45114,109681,SX-012191-001,50009122,A,-117.22446543,32.7352523573,,,,
45115,134984,SX-012550-002,50035986,A,-117.223507643,32.7309766786,,,,
45116,134982,SX-012616-002,50035984,A,-117.224036209,32.7304014989,,,,
45117,134991,SX-012699-001,50035993,A,-117.225008588,32.7292342806,,,,
45118,135015,SX-012943-001,50036017,A,-117.225253943,32.7262821372,,,,
45119,128358,SX-012695-002,50028155,A,-117.226823939,32.7290199625,,,,
45120,119114,SS-019948-002,50018319,A,-117.227305269,32.7296129247,,,,
45121,106942,SX-012654-001,50006524,A,-117.229423616,32.7298758834,,,,
45122,135000,SX-013049-002,50036002,A,-117.228637294,32.724966279,,,,
45123,115654,SX-013146-001,50014961,A,-117.22836353,32.7235914368,,,,
45124,120781,SX-013349-001,50020013,A,-117.229157869,32.7213368352,,,,
45125,120706,SX-013280-002,50019939,A,-117.229711104,32.7219656349,,,,
45126,120708,SX-013280-005,50019941,A,-117.23013965,32.7219072595,,,,
45127,115820,SX-013385-001,50015126,A,-117.234620915,32.7206625568,,,,
45128,110231,SX-013379-001,50009657,A,-117.234901814,32.7204857823,,,,
45129,103454,SX-013054-001,50003234,A,-117.241773279,32.7249262912,,,,
45130,110218,SX-013258-004,50009645,A,-117.243582993,32.7221801317,,,,
45131,103623,SS-006144-001,50003383,A,-117.245989647,32.7206356577,,,,
45132,106836,SX-013290-001,50006427,A,-117.248080063,32.7215088068,,,,
45133,106806,SX-013364-001,50006397,A,-117.247978777,32.7208912059,,,,
45134,107563,SS-016790-001,50007095,A,-117.240385875,32.7199540037,,,,
45135,101855,SX-013442-002,50001702,A,-117.253306736,32.7199653102,,,,
45136,109777,SX-011922-001,50009217,A,-117.22715101,32.7384290299,,,,
45137,109679,SX-011767-001,50009120,A,-117.23260135,32.7401477075,,,,
45138,109680,SX-011664-001,50009121,A,-117.233654488,32.7405514351,,,,
45139,103177,SX-011495-001,50002973,A,-117.22379868,32.7420121364,,,,
45140,121656,SS-028165-002,50020868,A,-117.232771064,32.7419681297,,,,
45141,114044,SX-011342-001,50013361,A,-117.236850703,32.7431054082,,,,
45142,103427,SX-010378-001,50003208,A,-117.229914862,32.7505274479,,,,
45143,134398,SS-023126-002,50035347,A,-117.230093708,32.7518200202,,,,
45144,122820,SX-010629-001,50022033,A,-117.225858416,32.748276599,,,,
45145,122877,SS-010199-001,50022090,A,-117.224056559,32.745040356,,,,
45146,122875,SX-011151-001,50022088,A,-117.223689781,32.7445182818,,,,
45147,109915,SS-028280-001,50009352,A,-117.228219621,32.7435124909,,,,
45148,103181,SX-011158-001,50002977,A,-117.228103531,32.7445510511,,,,
45149,120120,SS-022563-029,50019362,A,-117.238524539,32.7589534592,,,,
45150,120112,SS-022560-001,50019352,A,-117.241895864,32.7583648501,,,,
45151,120107,SS-022563-044,50019347,A,-117.2412454,32.7596584981,,,,
45152,120117,SS-022563-026,50019358,A,-117.239943866,32.7584710502,,,,
45153,127175,SS-025887-002,50026993,A,-117.235161163,32.7564870937,,,,
45154,127172,SS-025887-007,50026990,A,-117.234241159,32.7579899819,,,,
45155,128019,SX-009810-002,50027807,A,-117.235754716,32.7557536481,,,,
45156,103599,SX-010471-001,50003365,A,-117.236495368,32.7495666183,,,,
45157,129389,SX-010436-001,50029367,A,-117.24036108,32.7500108021,,,,
45158,123342,SS-028129-004,50022550,A,-117.240780143,32.7482298224,,,,
45159,115468,SX-010563-002,50014775,A,-117.241455591,32.7490025755,,,,
45160,115469,SX-010563-003,50014776,A,-117.241425476,32.7486386365,,,,
45161,123315,SS-028126-001,50022523,A,-117.246342959,32.7519581379,,,,
45162,128279,SS-028125-005,50028079,A,-117.246945252,32.7521084661,,,,
45163,121651,SS-028125-003,50020863,A,-117.24765178,32.7524680073,,,,
45164,123286,SX-010116-001,50022494,A,-117.248704071,32.7524742676,,,,
45165,123278,SX-010373-001,50022486,A,-117.250395974,32.7505170014,,,,
45166,128177,SS-024288-007,50027981,A,-117.251691078,32.7487096368,,,,
45167,128179,SS-024288-004,50027983,A,-117.251448078,32.7482196212,,,,
45168,128181,SS-024288-001,50027985,A,-117.25077946,32.7477691328,,,,
45169,123300,SS-003345-003,50022508,A,-117.250393749,32.7474565226,,,,
45170,134962,SX-010813-002,50035964,A,-117.248592834,32.746821083,,,,
45171,136032,SS-024290-002,50037027,A,-117.247789579,32.7463229138,,,,
45172,126844,SX-011075-005,50026665,A,-117.247611549,32.7448933644,,,,
45173,134890,SX-011075-004,50035892,A,-117.247569941,32.7449527943,,,,
45174,104994,SX-011232-001,50004678,A,-117.24607012,32.7436143503,,,,
45175,134891,SS-019845-007,50035893,A,-117.24786066,32.745064164,,,,
45176,134899,SS-019845-010,50035901,A,-117.248152977,32.744885893,,,,
45177,134942,SS-005291-003,50035944,A,-117.249543659,32.7453432595,,,,
45178,134906,SS-019844-009,50035908,A,-117.250606604,32.7467247161,,,,
45179,135146,SX-010773-004,50036133,A,-117.251072811,32.7470617003,,,,
45180,134916,SS-019852-002,50035918,A,-117.251266762,32.7471471016,,,,
45181,135040,SS-001615-005,50036040,A,-117.252246426,32.7483595792,,,,
45182,134950,SS-003346-001,50035952,A,-117.25165852,32.7463545208,,,,
45183,102285,SX-011157-002,50002125,A,-117.25307188,32.744339577,,,,
45184,109361,SX-011551-001,50008812,A,-117.250705956,32.7412972663,,,,
45185,102283,SX-010496-001,50002123,A,-117.249104314,32.7493342588,,,,
45186,103091,SX-010530-001,50002892,A,-117.246610398,32.7491129012,,,,
45187,104999,SX-011127-001,50004683,A,-117.245341438,32.7444630013,,,,
45188,104673,SX-011579-001,50004368,A,-117.2482529,32.7410745816,,,,
45189,103465,SX-011016-001,50003245,A,-117.242133389,32.7450725616,,,,
45190,105671,SX-010844-001,50005319,A,-117.240889695,32.7465475261,,,,
45191,105673,SX-010750-001,50005321,A,-117.240402088,32.7471485606,,,,
45192,105672,SX-010623-001,50005320,A,-117.239154128,32.7485383368,,,,
45193,106037,SX-010723-001,50005665,A,-117.236879976,32.747606586,,,,
45194,109422,SX-010745-001,50008871,A,-117.239172925,32.7471707899,,,,
45195,108402,SS-019465-001,50007904,A,-117.238025624,32.7456469879,,,,
45196,103094,SX-011050-001,50002895,A,-117.239698445,32.7448770458,,,,
45197,108513,SX-011673-001,50008002,A,-117.240935936,32.7403928409,,,,
45198,109357,SX-011470-001,50008808,A,-117.239412265,32.7421277143,,,,
45199,103467,SX-011347-001,50003247,A,-117.238714077,32.7429451602,,,,
45200,136271,SX-011143-003,50037230,A,-117.233247943,32.7443493696,,,,
45201,123314,SX-010445-003,50045795,A,-117.243370762,32.749819977,,,,
45202,119244,SS-003046-001,50018442,A,-117.25216021,32.7618622724,,,,
45203,109305,SX-009029-001,50008764,A,-117.252141654,32.765590594,,,,
45204,128300,SS-024071-001,50028100,A,-117.25024557,32.7655749199,,,,
45205,118712,SX-009027-002,50017931,A,-117.251358128,32.7655170421,,,,
45206,118699,SS-018546-007,50017918,A,-117.250816289,32.7702436319,,,,
45207,117303,SS-014310-001,50016543,A,-117.252898558,32.7724974756,,,,
45208,117368,SS-014491-001,50016608,A,-117.25295243,32.773514341,,,,
45209,105055,SX-008405-001,50004734,A,-117.252954063,32.7782293361,,,,
45210,119011,SS-019614-001,50018214,A,-117.253234333,32.7792697854,,,,
45211,118716,SX-008322-002,50017935,A,-117.252694834,32.7803227373,,,,
45212,115583,SX-008404-001,50014891,A,-117.252556245,32.7783808079,,,,
45213,118027,SX-008443-001,50017260,A,-117.252408334,32.7773518547,,,,
45214,128304,SS-003752-001,50028104,A,-117.249864904,32.7722743943,,,,
45215,118189,SX-001327-001,50017419,A,-117.247479747,32.955040964,,,,
45216,114674,SX-001507-001,50013984,A,-117.25901666,32.9495915133,,,,
45217,115152,SX-001519-001,50014462,A,-117.255744104,32.9496257311,,,,
45218,119835,SS-021814-001,50019080,A,-117.256876499,32.9480233981,,,,
45219,115217,SX-001592-001,50014527,A,-117.259261269,32.9476140093,,,,
45220,114670,SX-001621-001,50013980,A,-117.257438348,32.9465596949,,,,
45221,114766,SX-001613-001,50014082,A,-117.256886303,32.9470293803,,,,
45222,115402,SX-001490-001,50014709,A,-117.253259388,32.9502815123,,,,
45223,115137,SX-001545-001,50014447,A,-117.252972164,32.9485364636,,,,
45224,115148,SX-001548-001,50014458,A,-117.2510089,32.948893533,,,,
45225,117306,SX-008600-001,50016546,A,-117.251252696,32.7731623649,,,,
45226,121718,SS-028483-019,50020930,A,-117.242897326,32.7679433589,,,,
45227,120151,SS-022563-007,50019398,A,-117.23533741,32.7641022191,,,,
45228,127315,SS-025919-003,50027135,A,-117.231924165,32.7616949125,,,,
45229,127303,SS-029925-003,50027124,A,-117.230753584,32.7621762824,,,,
45230,122226,SS-023295-001,50021419,A,-117.238368653,32.7810113623,,,,
45231,122205,SS-014152-038,50021398,A,-117.235764027,32.7784097958,,,,
45232,119256,SS-023387-001,50018454,A,-117.253768836,32.7842031911,,,,
45233,119257,SS-023900-001,50018455,A,-117.253900711,32.7849253281,,,,
45234,102556,SX-007933-001,50002382,A,-117.252924844,32.7871325477,,,,
45235,128331,SS-023384-001,50028131,A,-117.251685676,32.7845388065,,,,
45236,118705,SX-007634-005,50017924,A,-117.253909471,32.7906742263,,,,
45237,126690,SS-018482-001,50026391,A,-117.253774276,32.7913895479,,,,
45238,108632,SX-007533-001,50008117,A,-117.255191967,32.7920081142,,,,
45239,126693,SX-007467-002,50026394,A,-117.254193146,32.7928849269,,,,
45240,126698,SX-007374-001,50026399,A,-117.254469914,32.7938663931,,,,
45241,126668,SX-007270-004,50026369,A,-117.255111661,32.7948252079,,,,
45242,119239,SX-007098-003,50018437,A,-117.255687862,32.7966789987,,,,
45243,122415,SS-011884-002,50021626,A,-117.254916772,32.7965509433,,,,
45244,126660,SX-007013-002,50026361,A,-117.255669872,32.7976682763,,,,
45245,126673,SS-018500-001,50026374,A,-117.256664485,32.7996985561,,,,
45246,126658,SX-006934-001,50026359,A,-117.255935893,32.7985927105,,,,
45247,126685,SX-006793-002,50026386,A,-117.256535491,32.8004166716,,,,
45248,123546,SX-006566-004,50022754,A,-117.25759,32.8029722226,,,,
45249,123369,SS-016206-001,50022577,A,-117.256221481,32.8024650809,,,,
45250,123547,SX-006646-002,50022755,A,-117.257113947,32.8022956789,,,,
45251,123393,SX-006538-002,50022601,A,-117.255711864,32.8033515341,,,,
45252,123371,SX-006621-001,50022579,A,-117.255514481,32.8026419952,,,,
45253,102531,SX-006698-001,50002358,A,-117.25516191,32.8014973126,,,,
45254,102533,SX-006983-001,50002360,A,-117.254067819,32.7977280423,,,,
45255,123398,SX-006503-002,50022606,A,-117.25399362,32.8039792648,,,,
45256,123424,SS-028776-001,50022632,A,-117.253707938,32.8050075757,,,,
45257,122367,SS-011883-006,50021579,A,-117.252910126,32.7972723835,,,,
45258,122375,SS-011882-004,50021587,A,-117.250675708,32.7977703591,,,,
45259,122369,SX-006993-001,50021581,A,-117.250209666,32.7978538436,,,,
45260,122386,SS-011879-001,50021598,A,-117.246130754,32.7987467737,,,,
45261,122388,SS-011879-003,50021600,A,-117.245733088,32.7988341559,,,,
45262,122398,SS-011879-004,50021610,A,-117.245191036,32.7989598061,,,,
45263,122402,SS-011877-001,50021612,A,-117.242344176,32.7995949366,,,,
45264,117038,SX-006911-002,50016303,A,-117.240701846,32.798684299,,,,
45265,102530,SX-007642-001,50002357,A,-117.251718702,32.7907610267,,,,
45266,103586,SX-007297-001,50003353,A,-117.251040032,32.7943214242,,,,
45267,114024,SX-007205-005,50013341,A,-117.251348366,32.795251709,,,,
45268,115822,SX-007129-002,50015128,A,-117.24780144,32.7964131713,,,,
45269,105297,SX-007303-001,50004967,A,-117.247100925,32.7941822085,,,,
45270,105371,SX-007367-001,50005034,A,-117.244699001,32.7937181876,,,,
45271,115918,SX-007097-002,50015213,A,-117.24568467,32.7968545684,,,,
45272,115919,SX-007097-003,50015214,A,-117.245975273,32.7967969098,,,,
45273,116614,SX-007063-001,50015882,A,-117.244144543,32.7972102047,,,,
45274,116624,SX-006961-003,50015892,A,-117.238198694,32.7981290913,,,,
45275,116622,SX-006961-004,50015890,A,-117.238311025,32.7984969936,,,,
45276,117227,SX-007172-001,50016482,A,-117.239823266,32.7957967942,,,,
45277,117222,SX-007349-005,50016477,A,-117.238936012,32.7938703101,,,,
45278,116626,SX-006921-002,50015894,A,-117.23675658,32.7988218164,,,,
45279,112120,SX-006836-001,50011508,A,-117.233135932,32.7998833657,,,,
45280,108158,SX-006944-001,50007661,A,-117.23274945,32.7983500121,,,,
45281,106458,SX-007207-001,50006076,A,-117.232504717,32.7955199388,,,,
45282,105578,SX-007402-001,50005233,A,-117.23326515,32.793385831,,,,
45283,103885,SX-007323-001,50003621,A,-117.233489544,32.7941017546,,,,
45284,103886,SX-007338-001,50003622,A,-117.234427723,32.7938987868,,,,
45285,105577,SX-007441-001,50005232,A,-117.235060401,32.7930035578,,,,
45286,122235,SS-023293-001,50021428,A,-117.239455236,32.784764028,,,,
45287,122215,SX-007934-001,50021408,A,-117.234765178,32.7874095523,,,,
45288,122219,SX-007972-001,50021412,A,-117.236988787,32.786645221,,,,
45289,122199,SX-007995-001,50021392,A,-117.238437916,32.7863134205,,,,
45290,114934,SX-007785-002,50014246,A,-117.234043969,32.7894059305,,,,
45291,114933,SX-007785-001,50014245,A,-117.233751729,32.789682255,,,,
45292,136373,SX-006732-005,50037318,A,-117.229655898,32.8012447571,,,,
45293,104737,SX-006452-001,50004432,A,-117.232734351,32.8044329831,,,,
45294,104735,SX-006523-001,50004430,A,-117.236347431,32.8036108735,,,,
45295,133409,SS-012484-001,50034400,A,-117.22316632,32.8015131549,,,,
45296,123516,SS-010888-001,50022724,A,-117.248645985,32.8054586541,,,,
45297,123402,SS-004138-003,50022610,A,-117.247813082,32.80505139,,,,
45298,123403,SS-004138-002,50022611,A,-117.247579803,32.8054311992,,,,
45299,123534,SX-006358-002,50022742,A,-117.246711459,32.8055838278,,,,
45300,123530,SX-006444-002,50022738,A,-117.246398044,32.8043935495,,,,
45301,123531,SX-006444-001,50022739,A,-117.246125406,32.8047468754,,,,
45302,123486,SX-006513-001,50022694,A,-117.249760224,32.8039856955,,,,
45303,123485,SX-006513-002,50022693,A,-117.250064786,32.8035791935,,,,
45304,123482,SX-006591-002,50022690,A,-117.249415763,32.8027409914,,,,
45305,123352,SS-009186-001,50022560,A,-117.246502268,32.8016685635,,,,
45306,123353,SS-009186-003,50022561,A,-117.246031306,32.8014631317,,,,
45307,123528,SX-006531-001,50022736,A,-117.246188881,32.8037410854,,,,
45308,105401,SX-006824-001,50005061,A,-117.244953783,32.7997076029,,,,
45309,115965,SX-006769-003,50015258,A,-117.241121897,32.8008726534,,,,
45310,116293,SX-006427-002,50015572,A,-117.2237781,32.8050399151,,,,
45311,123400,SS-004139-002,50022608,A,-117.249488359,32.8046925534,,,,
45312,123452,SS-016875-001,50022660,A,-117.254970157,32.8055516918,,,,
