,tract,blockgroup,count,graffiti_count,dump_count,lighting_count,mobile_counts,web_counts,phone_counts,gsl_meandist,gsl_stddist,gsl_mediandist,dsl_meandist,dsl_stddist,dsl_mediandist,sl_count,landarea,cent_lat,cent_lon,sl_density,total_pop,rep_per_cap,graffiti_per,dump_per,lighting_per,tract_in_city
163,15302.0,2.0,1.0,0.0,0.0,1.0,,1.0,,,,,,,,,,,,,1428,0.000700280112045,0.0,0.0,1.0,0.0
164,15704.0,2.0,0.0,,,,,,,,,,,,,,,,,,2515,0.0,,,,0.0
165,16202.0,1.0,0.0,,,,,,,,,,,,,,,,,,749,0.0,,,,0.0
166,18000.0,3.0,0.0,,,,,,,,,,,,,,,,,,480,0.0,,,,0.0
167,19302.0,4.0,0.0,,,,,,,,,,,,,,,,,,1549,0.0,,,,0.0
168,16804.0,3.0,0.0,,,,,,,,,,,,,,,,,,1738,0.0,,,,0.0
169,3114.0,2.0,9.0,2.0,1.0,0.0,6.0,2.0,1.0,90.7032620204,90.7032620204,90.7032620204,190.318995791,190.318995791,190.318995791,62.0,832583.0,32.6997221,-117.0468684,7.44670501319e-05,2296,0.00391986062718,0.222222222222,0.111111111111,0.0,1.0
170,3304.0,2.0,21.0,9.0,8.0,0.0,17.0,1.0,3.0,118.680252986,118.680252986,85.6115325255,65.4838046684,65.4838046684,59.1179698954,34.0,367176.0,32.707203,-117.0885503,9.25986447916e-05,2483,0.00845751107531,0.428571428571,0.380952380952,0.0,1.0
171,19103.0,3.0,0.0,,,,,,,,,,,,,,,,,,2156,0.0,,,,0.0
172,19601.0,4.0,0.0,,,,,,,,,,,,,,,,,,951,0.0,,,,0.0
173,20213.0,3.0,0.0,,,,,,,,,,,,,,,,,,1254,0.0,,,,0.0
174,21100.0,3.0,0.0,,,,,,,,,,,,,,,,,,3544,0.0,,,,0.0
175,21205.0,1.0,0.0,,,,,,,,,,,,,,,,,,3090,0.0,,,,0.0
176,22100.0,1.0,0.0,,,,,,,,,,,,,,,,,,2317,0.0,,,,0.0
177,18700.0,1.0,0.0,,,,,,,,,,,,,,,,,,39017,0.0,,,,0.0
178,8303.0,2.0,43.0,0.0,1.0,1.0,13.0,16.0,11.0,,,,303.916000569,303.916000569,303.916000569,52.0,2170029.0,32.8446149,-117.2531864,2.39628134002e-05,1512,0.0284391534392,0.0,0.0232558139535,0.0232558139535,1.0
179,20903.0,3.0,0.0,,,,,,,,,,,,,,,,,,2025,0.0,,,,0.0
180,8327.0,3.0,9.0,0.0,0.0,1.0,3.0,5.0,1.0,,,,,,,71.0,4107725.0,32.9703783,-117.2429643,1.72845066308e-05,928,0.00969827586207,0.0,0.0,0.111111111111,1.0
181,17808.0,2.0,0.0,,,,,,,,,,,,,,,,,,2094,0.0,,,,0.0
182,16609.0,2.0,0.0,,,,,,,,,,,,,,,,,,984,0.0,,,,0.0
183,12003.0,1.0,0.0,,,,,,,,,,,,,,,,,,939,0.0,,,,0.0
184,17034.0,1.0,36.0,1.0,3.0,7.0,24.0,12.0,,504.691353736,504.691353736,504.691353736,61.9243149035,61.9243149035,70.0646546728,50.0,1918278.0,32.988855,-117.0923905,2.60650437528e-05,2432,0.0148026315789,0.0277777777778,0.0833333333333,0.194444444444,1.0
185,17014.0,2.0,39.0,1.0,0.0,3.0,23.0,11.0,5.0,58.0830181576,58.0830181576,58.0830181576,,,,92.0,805205.0,33.0124686,-117.0630429,0.00011425661788,1255,0.0310756972112,0.025641025641,0.0,0.0769230769231,1.0
186,17104.0,2.0,0.0,,,,,,,,,,,,,,,,,,2093,0.0,,,,0.0
187,18504.0,2.0,0.0,,,,,,,,,,,,,,,,,,1317,0.0,,,,0.0
188,7501.0,2.0,4.0,0.0,0.0,0.0,,3.0,1.0,,,,,,,16.0,100074.0,32.7479057,-117.2421991,0.000159881687551,744,0.00537634408602,0.0,0.0,0.0,1.0
189,9103.0,2.0,6.0,0.0,0.0,0.0,3.0,1.0,2.0,,,,,,,22.0,220316.0,32.7900629,-117.1934569,9.98565696545e-05,740,0.00810810810811,0.0,0.0,0.0,1.0
190,9704.0,3.0,19.0,1.0,10.0,3.0,11.0,4.0,4.0,68.1428248131,68.1428248131,68.1428248131,76.1996124491,76.1996124491,72.8469270935,70.0,1152853.0,32.8099233,-117.0588646,6.07189294732e-05,1472,0.0129076086957,0.0526315789474,0.526315789474,0.157894736842,1.0
191,2402.0,1.0,13.0,1.0,0.0,1.0,1.0,10.0,2.0,83.1114038619,83.1114038619,83.1114038619,,,,46.0,208472.0,32.7468248,-117.1027022,0.000220653133274,3182,0.00408548082967,0.0769230769231,0.0,0.0769230769231,1.0
192,13203.0,2.0,0.0,,,,,,,,,,,,,,,,,,654,0.0,,,,0.0
193,17015.0,3.0,21.0,1.0,3.0,3.0,3.0,16.0,2.0,34.8710118395,34.8710118395,34.8710118395,225.313731242,225.313731242,98.5232002358,104.0,2570137.0,33.0417215,-117.0709571,4.04647689987e-05,4797,0.00437773608505,0.047619047619,0.142857142857,0.142857142857,1.0
194,17404.0,2.0,0.0,,,,,,,,,,,,,,,,,,843,0.0,,,,0.0
195,18504.0,4.0,0.0,,,,,,,,,,,,,,,,,,2328,0.0,,,,0.0
196,3601.0,1.0,45.0,4.0,18.0,3.0,15.0,21.0,9.0,68.1188632215,68.1188632215,56.2028916667,80.3308980968,80.3308980968,54.4373707832,104.0,897314.0,32.6909981,-117.1165301,0.000115901457015,3044,0.0147831800263,0.0888888888889,0.4,0.0666666666667,1.0
197,18801.0,1.0,0.0,,,,,,,,,,,,,,,,,,2105,0.0,,,,0.0
198,19303.0,1.0,0.0,,,,,,,,,,,,,,,,,,2303,0.0,,,,0.0
199,4501.0,1.0,62.0,37.0,3.0,4.0,12.0,42.0,7.0,98.28564331,98.28564331,99.5811190875,115.699259852,115.699259852,113.713107567,43.0,164495.0,32.7176294,-117.1360148,0.000261406121767,1618,0.0383189122373,0.596774193548,0.0483870967742,0.0645161290323,1.0
200,13908.0,1.0,0.0,,,,,,,,,,,,,,,,,,1075,0.0,,,,0.0
201,16901.0,4.0,0.0,,,,,,,,,,,,,,,,,,2705,0.0,,,,0.0
202,3208.0,3.0,5.0,1.0,0.0,0.0,2.0,1.0,2.0,203.994246942,203.994246942,203.994246942,,,,5.0,141850.0,32.680759,-117.0446213,3.52485019387e-05,1264,0.00395569620253,0.2,0.0,0.0,1.0
203,3212.0,2.0,18.0,3.0,1.0,1.0,6.0,6.0,5.0,143.399672202,143.399672202,143.869724888,210.967506421,210.967506421,210.967506421,72.0,803843.0,32.6709119,-117.0545579,8.95697294123e-05,2626,0.00685453160701,0.166666666667,0.0555555555556,0.0555555555556,1.0
204,18611.0,1.0,0.0,,,,,,,,,,,,,,,,,,921,0.0,,,,0.0
205,13906.0,1.0,0.0,,,,,,,,,,,,,,,,,,3808,0.0,,,,0.0
206,20103.0,3.0,0.0,,,,,,,,,,,,,,,,,,3765,0.0,,,,0.0
207,19105.0,3.0,0.0,,,,,,,,,,,,,,,,,,2827,0.0,,,,0.0
208,21100.0,1.0,0.0,,,,,,,,,,,,,,,,,,1787,0.0,,,,0.0
209,3207.0,1.0,0.0,,,,,,,,,,,,,,,,,,2453,0.0,,,,0.0
210,8507.0,2.0,15.0,3.0,1.0,0.0,3.0,11.0,1.0,48.9924801548,48.9924801548,61.6508327858,75.4133171069,75.4133171069,75.4133171069,18.0,122378.0,32.8217726,-117.1692613,0.000147085260423,855,0.0175438596491,0.2,0.0666666666667,0.0,1.0
211,16901.0,1.0,0.0,,,,,,,,,,,,,,,,,,1449,0.0,,,,0.0
212,13702.0,3.0,0.0,,,,,,,,,,,,,,,,,,1476,0.0,,,,0.0
213,18801.0,2.0,0.0,,,,,,,,,,,,,,,,,,1836,0.0,,,,0.0
214,16701.0,1.0,0.0,,,,,,,,,,,,,,,,,,7859,0.0,,,,0.0
215,10107.0,4.0,5.0,2.0,0.0,0.0,1.0,4.0,,57.3695295831,57.3695295831,57.3695295831,,,,29.0,255363.0,32.5786424,-117.0728131,0.000113563828746,1095,0.00456621004566,0.4,0.0,0.0,1.0
216,17019.0,2.0,10.0,0.0,0.0,0.0,3.0,3.0,4.0,,,,,,,89.0,1240154.0,33.0341702,-117.0539075,7.17652807635e-05,1419,0.00704721634954,0.0,0.0,0.0,1.0
217,8600.0,1.0,16.0,3.0,0.0,1.0,,10.0,4.0,62.9804720076,62.9804720076,66.9695048002,,,,71.0,2036590.0,32.7913374,-117.1797834,3.48621961219e-05,2712,0.00589970501475,0.1875,0.0,0.0625,1.0
218,19208.0,1.0,0.0,,,,,,,,,,,,,,,,,,1132,0.0,,,,0.0
219,2707.0,3.0,4.0,1.0,1.0,0.0,,4.0,,41.0022331109,41.0022331109,41.0022331109,111.406264138,111.406264138,111.406264138,31.0,117438.0,32.7512943,-117.0885293,0.000263969073043,1091,0.00366636113657,0.25,0.25,0.0,1.0
220,20307.0,1.0,0.0,,,,,,,,,,,,,,,,,,2438,0.0,,,,0.0
221,1800.0,5.0,24.0,2.0,2.0,0.0,10.0,12.0,,47.8024306674,47.8024306674,47.8024306674,94.302112332,94.302112332,94.302112332,18.0,97472.0,32.7643897,-117.1194997,0.000184668417597,1188,0.020202020202,0.0833333333333,0.0833333333333,0.0,1.0
222,4501.0,2.0,22.0,16.0,3.0,1.0,11.0,11.0,,67.6580127229,67.6580127229,66.7198718066,115.19015151,115.19015151,142.252271118,38.0,79565.0,32.7176437,-117.1392394,0.000477596933325,671,0.0327868852459,0.727272727273,0.136363636364,0.0454545454545,1.0
223,19701.0,1.0,0.0,,,,,,,,,,,,,,,,,,2940,0.0,,,,0.0
224,8339.0,1.0,77.0,0.0,1.0,7.0,15.0,44.0,17.0,,,,291.187878975,291.187878975,291.187878975,261.0,11791380.0,32.9028483,-117.2312349,2.21348137368e-05,2248,0.0342526690391,0.0,0.012987012987,0.0909090909091,1.0
225,19806.0,1.0,0.0,,,,,,,,,,,,,,,,,,2975,0.0,,,,0.0
226,15602.0,1.0,0.0,,,,,,,,,,,,,,,,,,1572,0.0,,,,0.0
227,15501.0,2.0,0.0,,,,,,,,,,,,,,,,,,3306,0.0,,,,0.0
228,15301.0,2.0,0.0,,,,,,,,,,,,,,,,,,1956,0.0,,,,0.0
229,5900.0,1.0,27.0,4.0,1.0,1.0,10.0,14.0,3.0,46.0975547409,46.0975547409,46.0975547409,192.922090825,192.922090825,192.922090825,48.0,156868.0,32.7292979,-117.1612051,0.000305989749343,985,0.0274111675127,0.148148148148,0.037037037037,0.037037037037,1.0
230,2708.0,1.0,5.0,0.0,0.0,2.0,,5.0,,,,,,,,25.0,165559.0,32.7552225,-117.0812058,0.000151003569724,1269,0.00394011032309,0.0,0.0,0.4,1.0
231,18608.0,1.0,0.0,,,,,,,,,,,,,,,,,,2193,0.0,,,,0.0
232,17808.0,1.0,0.0,,,,,,,,,,,,,,,,,,1182,0.0,,,,0.0
233,15200.0,2.0,0.0,,,,,,,,,,,,,,,,,,977,0.0,,,,0.0
234,18512.0,1.0,0.0,,,,,,,,,,,,,,,,,,1296,0.0,,,,0.0
235,20706.0,1.0,0.0,,,,,,,,,,,,,,,,,,2720,0.0,,,,0.0
236,20015.0,1.0,0.0,,,,,,,,,,,,,,,,,,2281,0.0,,,,0.0
237,8352.0,1.0,3.0,1.0,0.0,0.0,,1.0,2.0,96.711012605,96.711012605,96.711012605,,,,19.0,195389.0,32.9269424,-117.1339018,9.72419122878e-05,1258,0.00238473767886,0.333333333333,0.0,0.0,1.0
238,13309.0,3.0,0.0,,,,,,,,,,,,,,,,,,1275,0.0,,,,0.0
239,21304.0,2.0,0.0,,,,,,,,,,,,,,,,,,976,0.0,,,,0.0
240,20307.0,2.0,0.0,,,,,,,,,,,,,,,,,,1523,0.0,,,,0.0
241,20022.0,1.0,0.0,,,,,,,,,,,,,,,,,,2973,0.0,,,,0.0
242,19207.0,2.0,0.0,,,,,,,,,,,,,,,,,,2418,0.0,,,,0.0
243,18903.0,1.0,0.0,,,,,,,,,,,,,,,,,,1266,0.0,,,,0.0
244,13410.0,2.0,0.0,,,,,,,,,,,,,,,,,,1317,0.0,,,,0.0
245,16302.0,1.0,0.0,,,,,,,,,,,,,,,,,,1146,0.0,,,,0.0
246,17604.0,1.0,0.0,,,,,,,,,,,,,,,,,,3589,0.0,,,,0.0
247,13204.0,3.0,0.0,,,,,,,,,,,,,,,,,,1843,0.0,,,,0.0
248,9802.0,2.0,5.0,0.0,0.0,0.0,,4.0,1.0,,,,,,,12.0,179947.0,32.8011558,-117.0094017,6.66863020778e-05,1396,0.00358166189112,0.0,0.0,0.0,1.0
249,7600.0,3.0,83.0,21.0,5.0,12.0,41.0,27.0,11.0,155.002452293,155.002452293,47.3072533657,124.150365668,124.150365668,100.056353233,316.0,1337168.0,32.7695739,-117.2435975,0.000236320342694,616,0.13474025974,0.253012048193,0.0602409638554,0.144578313253,1.0
250,4600.0,1.0,36.0,2.0,10.0,2.0,27.0,8.0,1.0,76.0260676783,76.0260676783,76.0260676783,88.0059283061,88.0059283061,85.3584295395,65.0,195699.0,32.7169839,-117.1446108,0.000332142729396,1397,0.0257695060845,0.0555555555556,0.277777777778,0.0555555555556,1.0
251,2707.0,1.0,14.0,5.0,1.0,0.0,5.0,8.0,1.0,188.03764477,188.03764477,157.428129751,142.722713246,142.722713246,142.722713246,14.0,106482.0,32.7546896,-117.0905724,0.000131477620631,1650,0.00848484848485,0.357142857143,0.0714285714286,0.0,1.0
252,8346.0,1.0,76.0,1.0,5.0,6.0,32.0,24.0,18.0,103.511306351,103.511306351,103.511306351,370.080368911,370.080368911,262.85357942,359.0,9918449.0,32.9089362,-117.1935293,3.61951752739e-05,3178,0.0239144115796,0.0131578947368,0.0657894736842,0.0789473684211,1.0
253,9506.0,2.0,10.0,0.0,0.0,4.0,1.0,4.0,2.0,,,,,,,41.0,444109.0,32.8253401,-117.100028,9.23196782772e-05,1720,0.00581395348837,0.0,0.0,0.4,1.0
254,19503.0,3.0,0.0,,,,,,,,,,,,,,,,,,1534,0.0,,,,0.0
255,19809.0,1.0,0.0,,,,,,,,,,,,,,,,,,1343,0.0,,,,0.0
256,20029.0,1.0,0.0,,,,,,,,,,,,,,,,,,1976,0.0,,,,0.0
257,20109.0,1.0,0.0,,,,,,,,,,,,,,,,,,606,0.0,,,,0.0
258,20109.0,2.0,0.0,,,,,,,,,,,,,,,,,,2069,0.0,,,,0.0
259,20214.0,1.0,0.0,,,,,,,,,,,,,,,,,,1415,0.0,,,,0.0
260,13206.0,2.0,0.0,,,,,,,,,,,,,,,,,,2231,0.0,,,,0.0
261,13409.0,1.0,0.0,,,,,,,,,,,,,,,,,,1243,0.0,,,,0.0
262,13414.0,2.0,0.0,,,,,,,,,,,,,,,,,,2494,0.0,,,,0.0
263,13414.0,4.0,0.0,,,,,,,,,,,,,,,,,,1754,0.0,,,,0.0
264,13419.0,2.0,0.0,,,,,,,,,,,,,,,,,,1273,0.0,,,,0.0
265,13421.0,1.0,0.0,,,,,,,,,,,,,,,,,,927,0.0,,,,0.0
266,17022.0,1.0,9.0,0.0,0.0,4.0,2.0,5.0,2.0,,,,,,,49.0,383773.0,32.9098777,-117.0934329,0.000127679643956,700,0.0128571428571,0.0,0.0,0.444444444444,1.0
267,17022.0,2.0,6.0,0.0,0.0,1.0,1.0,3.0,1.0,,,,,,,51.0,358423.0,32.9056758,-117.094796,0.000142289975811,740,0.00810810810811,0.0,0.0,0.166666666667,1.0
268,17022.0,3.0,3.0,0.0,0.0,0.0,2.0,,1.0,,,,,,,44.0,415072.0,32.9042955,-117.0913109,0.000106005705034,627,0.00478468899522,0.0,0.0,0.0,1.0
269,13104.0,2.0,0.0,,,,,,,,,,,,,,,,,,1015,0.0,,,,0.0
270,13309.0,5.0,0.0,,,,,,,,,,,,,,,,,,1470,0.0,,,,0.0
271,20903.0,1.0,0.0,,,,,,,,,,,,,,,,,,194,0.0,,,,0.0
272,21302.0,1.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,4780,0.000209205020921,0.0,0.0,0.0,0.0
273,8301.0,2.0,11.0,2.0,3.0,0.0,6.0,2.0,1.0,399.857867461,399.857867461,399.857867461,199.864212221,199.864212221,180.291436365,45.0,904892.0,32.8149109,-117.2357728,4.97296914991e-05,1023,0.010752688172,0.181818181818,0.272727272727,0.0,1.0
274,8301.0,3.0,9.0,0.0,0.0,0.0,6.0,2.0,1.0,,,,,,,13.0,462090.0,32.8216413,-117.2381666,2.81330476747e-05,855,0.0105263157895,0.0,0.0,0.0,1.0
275,8303.0,3.0,12.0,1.0,1.0,0.0,,8.0,4.0,316.253142019,316.253142019,316.253142019,322.141664658,322.141664658,322.141664658,22.0,696025.0,32.8359294,-117.25347,3.16080600553e-05,571,0.0210157618214,0.0833333333333,0.0833333333333,0.0,1.0
276,8306.0,1.0,10.0,0.0,1.0,3.0,2.0,3.0,4.0,,,,116.195006218,116.195006218,116.195006218,27.0,307760.0,32.8502103,-117.220299,8.77306992462e-05,862,0.0116009280742,0.0,0.1,0.3,1.0
277,8306.0,2.0,3.0,0.0,0.0,0.0,2.0,1.0,,,,,,,,44.0,508090.0,32.8428882,-117.2263389,8.65988309158e-05,858,0.0034965034965,0.0,0.0,0.0,1.0
278,8307.0,3.0,9.0,0.0,0.0,1.0,2.0,7.0,,,,,,,,59.0,606648.0,32.8497895,-117.2079376,9.7255739737e-05,1029,0.00874635568513,0.0,0.0,0.111111111111,1.0
279,8310.0,1.0,8.0,0.0,0.0,0.0,3.0,4.0,1.0,,,,,,,22.0,1882087.0,32.8325156,-117.2391334,1.16891514579e-05,1116,0.00716845878136,0.0,0.0,0.0,1.0
280,8311.0,1.0,23.0,0.0,0.0,1.0,6.0,9.0,8.0,,,,,,,45.0,1686336.0,32.8279798,-117.26378,2.66850734373e-05,1943,0.0118373648996,0.0,0.0,0.0434782608696,1.0
281,1500.0,2.0,8.0,1.0,1.0,0.0,5.0,,2.0,239.904339498,239.904339498,239.904339498,137.851493899,137.851493899,137.851493899,22.0,235005.0,32.7416744,-117.1202955,9.36150294675e-05,835,0.00958083832335,0.125,0.125,0.0,1.0
282,1500.0,3.0,6.0,0.0,0.0,0.0,2.0,1.0,2.0,,,,,,,15.0,190413.0,32.7419786,-117.1252525,7.87761339824e-05,722,0.00831024930748,0.0,0.0,0.0,1.0
283,1500.0,4.0,25.0,4.0,0.0,0.0,17.0,7.0,1.0,60.9259270805,60.9259270805,62.1651124899,,,,22.0,156693.0,32.7461279,-117.1266192,0.000140401932441,1115,0.0224215246637,0.16,0.0,0.0,1.0
284,1600.0,1.0,52.0,33.0,0.0,5.0,28.0,18.0,3.0,97.7854915004,97.7854915004,102.509239131,,,,46.0,201912.0,32.7524065,-117.1174,0.000227822021475,2110,0.024644549763,0.634615384615,0.0,0.0961538461538,1.0
285,1600.0,2.0,32.0,7.0,6.0,3.0,4.0,20.0,4.0,85.5815157134,85.5815157134,94.6391738911,133.351515315,133.351515315,104.678669018,31.0,150302.0,32.7527488,-117.1204973,0.00020625141382,1097,0.0291704649043,0.21875,0.1875,0.09375,1.0
286,1600.0,3.0,22.0,7.0,2.0,1.0,7.0,8.0,5.0,117.027722153,117.027722153,102.236023892,105.150743782,105.150743782,105.150743782,29.0,153541.0,32.7522285,-117.1228434,0.000188874632834,1128,0.0195035460993,0.318181818182,0.0909090909091,0.0454545454545,1.0
287,1600.0,4.0,40.0,13.0,3.0,0.0,27.0,7.0,5.0,89.3511916448,89.3511916448,95.6646857983,79.0088773737,79.0088773737,106.373390029,35.0,182416.0,32.7513473,-117.125062,0.000191869134286,995,0.0402010050251,0.325,0.075,0.0,1.0
288,1700.0,1.0,23.0,3.0,2.0,1.0,12.0,10.0,1.0,99.7182879124,99.7182879124,100.951124173,59.5312600472,59.5312600472,59.5312600472,24.0,154005.0,32.7582998,-117.1166732,0.000155839096133,1424,0.0161516853933,0.130434782609,0.0869565217391,0.0434782608696,1.0
289,1700.0,2.0,39.0,4.0,2.0,3.0,9.0,26.0,2.0,54.3988728084,54.3988728084,53.3194223893,102.262770132,102.262770132,102.262770132,26.0,177636.0,32.7579589,-117.1194706,0.000146366727465,1042,0.0374280230326,0.102564102564,0.0512820512821,0.0769230769231,1.0
290,1700.0,3.0,34.0,3.0,4.0,2.0,11.0,17.0,2.0,85.288707025,85.288707025,80.2658290281,59.8065901553,59.8065901553,54.2014936953,34.0,206755.0,32.7579716,-117.1227504,0.000164445841697,1308,0.025993883792,0.0882352941176,0.117647058824,0.0588235294118,1.0
291,1800.0,1.0,51.0,12.0,9.0,1.0,37.0,9.0,4.0,145.784983562,145.784983562,137.969860121,161.597335809,161.597335809,170.350640164,28.0,169457.0,32.7619822,-117.1119106,0.000165233658096,673,0.075780089153,0.235294117647,0.176470588235,0.0196078431373,1.0
292,8311.0,2.0,10.0,0.0,0.0,2.0,3.0,7.0,,,,,,,,49.0,825170.0,32.819888,-117.2623973,5.93817031642e-05,1044,0.0095785440613,0.0,0.0,0.2,1.0
293,8313.0,2.0,17.0,1.0,1.0,0.0,1.0,10.0,6.0,190.229649186,190.229649186,190.229649186,246.96861736,246.96861736,246.96861736,57.0,1176452.0,32.8565232,-117.2431993,4.84507655221e-05,1015,0.0167487684729,0.0588235294118,0.0588235294118,0.0,1.0
294,20806.0,1.0,0.0,,,,,,,,,,,,,,,,,,1647,0.0,,,,0.0
295,20806.0,2.0,0.0,,,,,,,,,,,,,,,,,,2220,0.0,,,,0.0
296,20806.0,3.0,0.0,,,,,,,,,,,,,,,,,,2060,0.0,,,,0.0
297,21000.0,2.0,0.0,,,,,,,,,,,,,,,,,,1011,0.0,,,,0.0
298,4000.0,2.0,48.0,13.0,11.0,4.0,31.0,15.0,2.0,84.0789085931,84.0789085931,79.4328528085,143.579680069,143.579680069,149.536092281,37.0,140645.0,32.70693,-117.1273797,0.000263073696185,1001,0.047952047952,0.270833333333,0.229166666667,0.0833333333333,1.0
299,10109.0,1.0,17.0,4.0,1.0,0.0,10.0,6.0,1.0,66.4847633825,66.4847633825,67.093749234,119.005701566,119.005701566,119.005701566,69.0,11049234.0,32.5494881,-117.0884184,6.24477678724e-06,1945,0.00874035989717,0.235294117647,0.0588235294118,0.0,1.0
300,17809.0,1.0,0.0,,,,,,,,,,,,,,,,,,2298,0.0,,,,0.0
301,3301.0,2.0,18.0,4.0,1.0,0.0,2.0,8.0,7.0,52.8176657671,52.8176657671,42.3624028483,48.4209681545,48.4209681545,48.4209681545,77.0,1070245.0,32.7045358,-117.1023429,7.19461431728e-05,1801,0.00999444752915,0.222222222222,0.0555555555556,0.0,1.0
302,3303.0,1.0,1.0,0.0,1.0,0.0,,1.0,,,,,165.001296805,165.001296805,165.001296805,6.0,208346.0,32.69034,-117.0983788,2.87982490665e-05,1575,0.000634920634921,0.0,1.0,0.0,1.0
303,3303.0,2.0,9.0,0.0,0.0,3.0,2.0,4.0,2.0,,,,,,,72.0,410357.0,32.6940534,-117.0987858,0.000175456980142,2869,0.00313698152666,0.0,0.0,0.333333333333,1.0
304,3404.0,1.0,16.0,9.0,1.0,0.0,8.0,4.0,2.0,124.956733482,124.956733482,125.346534757,297.556479456,297.556479456,297.556479456,75.0,763362.0,32.7136965,-117.0893563,9.82495853867e-05,1688,0.00947867298578,0.5625,0.0625,0.0,1.0
305,3404.0,2.0,14.0,3.0,0.0,0.0,6.0,4.0,3.0,53.8758898851,53.8758898851,49.0430115586,,,,65.0,907301.0,32.7142362,-117.097825,7.16410540714e-05,3363,0.00416294974725,0.214285714286,0.0,0.0,1.0
306,3403.0,3.0,6.0,2.0,1.0,0.0,2.0,3.0,1.0,201.794486375,201.794486375,201.794486375,144.922587133,144.922587133,144.922587133,39.0,315650.0,32.7099169,-117.1040348,0.000123554569935,1359,0.00441501103753,0.333333333333,0.166666666667,0.0,1.0
307,3501.0,1.0,19.0,13.0,0.0,0.0,4.0,10.0,1.0,98.3541136136,98.3541136136,102.294019293,,,,43.0,524232.0,32.7042659,-117.1122724,8.20247523997e-05,1980,0.00959595959596,0.684210526316,0.0,0.0,1.0
308,3401.0,1.0,27.0,2.0,5.0,0.0,10.0,17.0,,86.0740839496,86.0740839496,86.0740839496,132.224954008,132.224954008,140.577154895,47.0,597688.0,32.7310972,-117.0939213,7.86363453842e-05,1752,0.0154109589041,0.0740740740741,0.185185185185,0.0,1.0
309,3214.0,2.0,0.0,,,,,,,,,,,,,,,,,,1430,0.0,,,,0.0
310,3301.0,1.0,27.0,8.0,4.0,0.0,7.0,15.0,3.0,62.5990092849,62.5990092849,45.6086748633,106.407132147,106.407132147,84.6308882628,66.0,456389.0,32.6985451,-117.1008495,0.000144613476661,1464,0.0184426229508,0.296296296296,0.148148148148,0.0,1.0
311,3401.0,2.0,12.0,5.0,0.0,1.0,3.0,6.0,3.0,205.729362789,205.729362789,46.8808718156,,,,58.0,1095513.0,32.7223415,-117.1012128,5.29432329877e-05,931,0.0128893662728,0.416666666667,0.0,0.0833333333333,1.0
312,3403.0,1.0,15.0,5.0,1.0,0.0,7.0,4.0,4.0,197.300083854,197.300083854,146.726924443,69.4774838151,69.4774838151,69.4774838151,53.0,731374.0,32.7154348,-117.1114843,7.24663441686e-05,1243,0.0120675784393,0.333333333333,0.0666666666667,0.0,1.0
313,3403.0,2.0,14.0,4.0,3.0,0.0,4.0,4.0,6.0,60.6325199723,60.6325199723,45.9248468486,85.1899515065,85.1899515065,91.0453900016,55.0,339843.0,32.7132794,-117.1066079,0.000161839437623,1556,0.00899742930591,0.285714285714,0.214285714286,0.0,1.0
314,18905.0,1.0,0.0,,,,,,,,,,,,,,,,,,2616,0.0,,,,0.0
315,19001.0,1.0,0.0,,,,,,,,,,,,,,,,,,1276,0.0,,,,0.0
316,19106.0,2.0,0.0,,,,,,,,,,,,,,,,,,1347,0.0,,,,0.0
317,13314.0,1.0,0.0,,,,,,,,,,,,,,,,,,16753,0.0,,,,0.0
318,9603.0,1.0,3.0,0.0,0.0,0.0,2.0,,1.0,,,,,,,6.0,185444.0,32.78728,-117.1112412,3.23547809581e-05,1253,0.0023942537909,0.0,0.0,0.0,1.0
319,16616.0,1.0,0.0,,,,,,,,,,,,,,,,,,1672,0.0,,,,0.0
320,9704.0,5.0,4.0,0.0,0.0,0.0,,4.0,,,,,,,,53.0,465340.0,32.8048626,-117.0519783,0.000113895216401,1086,0.0036832412523,0.0,0.0,0.0,1.0
321,9509.0,1.0,26.0,0.0,4.0,1.0,7.0,13.0,4.0,,,,122.993894802,122.993894802,93.2756692467,40.0,2448122.0,32.8089036,-117.0870148,1.63390549981e-05,2209,0.0117700316885,0.0,0.153846153846,0.0384615384615,1.0
322,9506.0,1.0,11.0,0.0,0.0,1.0,1.0,7.0,3.0,,,,,,,84.0,1079868.0,32.8244863,-117.0893658,7.77872851126e-05,2347,0.0046868342565,0.0,0.0,0.0909090909091,1.0
323,17813.0,2.0,0.0,,,,,,,,,,,,,,,,,,2463,0.0,,,,0.0
324,17200.0,3.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,794,0.00125944584383,0.0,0.0,0.0,0.0
325,17401.0,2.0,0.0,,,,,,,,,,,,,,,,,,1478,0.0,,,,0.0
326,17401.0,4.0,0.0,,,,,,,,,,,,,,,,,,1078,0.0,,,,0.0
327,9505.0,3.0,17.0,0.0,0.0,4.0,1.0,11.0,5.0,,,,,,,142.0,1355204.0,32.8317322,-117.0927792,0.000104781272783,2040,0.00833333333333,0.0,0.0,0.235294117647,1.0
328,9505.0,2.0,8.0,0.0,1.0,0.0,3.0,5.0,,,,,248.273602848,248.273602848,248.273602848,41.0,697303.0,32.8410963,-117.0820528,5.87979687453e-05,1328,0.00602409638554,0.0,0.125,0.0,1.0
