tract,blockgroup,count,graffiti_count,dump_count,lighting_count,gsl_meandist,dsl_meandist,sl_count,landarea,cent_lat,cent_lon,sl_density
2902.0,2.0,61.0,5.0,7.0,2.0,79.6308696329,85.9988225742,108.0,757629.0,32.7586341,-117.0622872,0.000142549981587
3004.0,2.0,12.0,1.0,0.0,0.0,199.915813414,,79.0,714077.0,32.7134551,-117.0558244,0.000110632326766
3103.0,3.0,4.0,0.0,0.0,2.0,,,74.0,514267.0,32.7098993,-117.0467913,0.000143894125036
3115.0,4.0,19.0,9.0,2.0,0.0,67.0942766722,85.516825282,58.0,568514.0,32.6931805,-117.044442,0.00010202035482
3214.0,3.0,3.0,0.0,0.0,2.0,,,5.0,230730.0,32.6915701,-117.0247178,2.16703506263e-05
3305.0,1.0,11.0,0.0,1.0,0.0,,160.323093368,67.0,433449.0,32.7019416,-117.0903834,0.000154574125214
20810.0,3.0,,,,,,,,,,,
17040.0,2.0,,,,,,,,,,,
17040.0,3.0,,,,,,,,,,,
17041.0,2.0,,,,,,,,,,,
17041.0,3.0,,,,,,,,,,,
17041.0,4.0,,,,,,,,,,,
17046.0,2.0,9.0,0.0,0.0,2.0,,,51.0,447096.0,32.9199466,-117.0802821,0.000114069461592
17047.0,2.0,7.0,0.0,0.0,0.0,,,55.0,658057.0,32.9139496,-117.0766128,8.35793859802e-05
17047.0,3.0,9.0,0.0,0.0,1.0,,,85.0,820670.0,32.9103781,-117.0818503,0.000103573909123
17048.0,1.0,,,,,,,,,,,
4700.0,2.0,111.0,69.0,19.0,2.0,94.8042623837,86.0419607562,60.0,214309.0,32.7072051,-117.1452161,0.000279969576639
4800.0,1.0,27.0,10.0,8.0,4.0,114.355601676,69.7140413919,46.0,141343.0,32.7100391,-117.135991,0.0003254494386
4800.0,3.0,112.0,76.0,14.0,1.0,73.222404665,100.461605091,92.0,233339.0,32.7066632,-117.1377112,0.000394276139008
4900.0,1.0,19.0,11.0,1.0,0.0,102.589228498,87.4856876538,14.0,134353.0,32.7027506,-117.1352187,0.000104203106741
4900.0,2.0,26.0,9.0,3.0,0.0,134.802372601,62.6154269189,23.0,247283.0,32.6990099,-117.1363781,9.3010841829e-05
4900.0,3.0,93.0,37.0,17.0,2.0,94.7928015725,154.344784171,53.0,394110.0,32.7033228,-117.1412831,0.000134480221258
5000.0,1.0,77.0,17.0,6.0,5.0,94.6800685122,235.713109234,123.0,1459894.0,32.6948583,-117.1411804,8.42526923188e-05
17043.0,1.0,23.0,0.0,0.0,7.0,,,101.0,1751736.0,32.9263482,-117.1095009,5.76570898811e-05
17048.0,3.0,,,,,,,,,,,
17048.0,4.0,,,,,,,,,,,
17049.0,1.0,,,,,,,,,,,
17050.0,1.0,2.0,0.0,0.0,0.0,,,,,,,
17304.0,2.0,,,,,,,,,,,
17304.0,3.0,,,,,,,,,,,
17304.0,4.0,,,,,,,,,,,
17305.0,1.0,,,,,,,,,,,
19905.0,2.0,,,,,,,,,,,
20013.0,1.0,,,,,,,,,,,
20304.0,1.0,,,,,,,,,,,
21202.0,2.0,,,,,,,,,,,
21302.0,2.0,,,,,,,,,,,
17050.0,2.0,1.0,0.0,0.0,0.0,,,,,,,
17104.0,1.0,,,,,,,,,,,
17107.0,1.0,,,,,,,,,,,
17022.0,4.0,10.0,0.0,1.0,1.0,,85.3040250286,50.0,475063.0,32.9007141,-117.1041111,0.000105249198527
10010.0,2.0,4.0,1.0,0.0,1.0,53.8923206235,,80.0,627404.0,32.5800861,-117.0666443,0.000127509547277
17107.0,2.0,,,,,,,,,,,
17108.0,1.0,,,,,,,,,,,
17108.0,2.0,,,,,,,,,,,
17108.0,3.0,,,,,,,,,,,
17037.0,2.0,7.0,0.0,0.0,1.0,,,49.0,520399.0,32.9550197,-117.1161605,9.41585206736e-05
9604.0,1.0,12.0,0.0,0.0,0.0,,,32.0,288739.0,32.7905192,-117.0866324,0.000110826732793
12402.0,3.0,,,,,,,,,,,
17108.0,4.0,,,,,,,,,,,
17303.0,3.0,,,,,,,,,,,
17304.0,1.0,,,,,,,,,,,
20305.0,3.0,,,,,,,,,,,
20306.0,2.0,,,,,,,,,,,
20307.0,3.0,,,,,,,,,,,
20307.0,4.0,,,,,,,,,,,
17037.0,4.0,3.0,0.0,0.0,0.0,,,23.0,555449.0,32.9518056,-117.1259327,4.14079420433e-05
17039.0,1.0,2.0,0.0,0.0,0.0,,,18.0,271830.0,32.9693497,-117.0699037,6.62178567487e-05
17040.0,1.0,,,,,,,,,,,
21303.0,3.0,,,,,,,,,,,
8324.0,1.0,12.0,0.0,0.0,1.0,,,68.0,1821170.0,32.9396677,-117.250753,3.73386339551e-05
2707.0,4.0,3.0,0.0,1.0,0.0,,206.311530581,14.0,79145.0,32.7513115,-117.0911857,0.000176890517405
2708.0,2.0,23.0,6.0,2.0,5.0,64.5239164459,44.7718353749,82.0,218713.0,32.7512828,-117.0820803,0.000374920557992
2602.0,1.0,25.0,14.0,4.0,0.0,50.6522789204,102.74994816,19.0,272561.0,32.737566,-117.0984021,6.97091660216e-05
2602.0,2.0,28.0,3.0,6.0,1.0,90.0714893292,92.3346264947,19.0,236547.0,32.7371672,-117.094323,8.03223038128e-05
2702.0,1.0,26.0,5.0,0.0,0.0,61.0929187388,,24.0,234042.0,32.7581849,-117.06979,0.000102545696926
2702.0,2.0,14.0,5.0,0.0,0.0,106.652852254,,31.0,414583.0,32.7536912,-117.0690701,7.47739294665e-05
2708.0,4.0,6.0,4.0,0.0,0.0,134.021166946,,17.0,139998.0,32.7510443,-117.0864515,0.000121430306147
2804.0,2.0,156.0,14.0,21.0,1.0,96.5816497873,118.26623074,50.0,690703.0,32.7642511,-117.0730744,7.23900142319e-05
2902.0,1.0,54.0,5.0,5.0,1.0,82.8422501261,119.947255943,195.0,839783.0,32.7620131,-117.0558877,0.000232202842877
2903.0,1.0,28.0,12.0,1.0,0.0,72.0602712814,67.9342119026,49.0,622660.0,32.7492972,-117.0586435,7.86946327048e-05
2903.0,3.0,14.0,5.0,3.0,0.0,69.838789431,128.548773673,33.0,328662.0,32.7468352,-117.0514523,0.000100407105172
2904.0,1.0,32.0,6.0,8.0,1.0,130.97951079,80.3619913899,73.0,994239.0,32.7743246,-117.0615404,7.34229898445e-05
2904.0,2.0,50.0,7.0,9.0,2.0,76.7379032906,77.0605360206,56.0,302739.0,32.769209,-117.0682333,0.000184977819178
3208.0,2.0,16.0,5.0,3.0,1.0,116.85570859,179.182457979,25.0,213844.0,32.6840684,-117.0462833,0.000116907652307
3208.0,4.0,7.0,2.0,0.0,0.0,69.3197572368,,30.0,211848.0,32.6780845,-117.0424303,0.000141610966353
3208.0,5.0,10.0,0.0,1.0,0.0,,299.269811658,63.0,669110.0,32.6753334,-117.0454224,9.41549222101e-05
3209.0,1.0,38.0,19.0,1.0,0.0,98.9713791547,110.310058873,47.0,614394.0,32.6872961,-117.0407884,7.64981428855e-05
3209.0,2.0,19.0,6.0,4.0,0.0,96.4069026736,127.603342386,68.0,488835.0,32.680907,-117.0361898,0.000139106242393
3209.0,3.0,7.0,2.0,1.0,0.0,97.3323627046,68.3533194424,18.0,214466.0,32.6790866,-117.0388095,8.39293874087e-05
2904.0,3.0,18.0,0.0,3.0,0.0,,132.619203891,29.0,243915.0,32.7679788,-117.0597304,0.000118893876965
2904.0,4.0,34.0,4.0,2.0,1.0,77.1797893244,19.5289292564,37.0,261569.0,32.765257,-117.0645431,0.000141454071392
2905.0,1.0,46.0,1.0,3.0,1.0,169.448415902,184.965286659,22.0,291736.0,32.7685903,-117.0500462,7.54106452409e-05
2905.0,3.0,31.0,2.0,1.0,0.0,204.766513739,48.7333517588,43.0,582179.0,32.7733507,-117.0523153,7.38604449834e-05
3001.0,1.0,26.0,2.0,7.0,0.0,66.2256527614,214.411960896,59.0,769460.0,32.7223119,-117.0709142,7.66771502092e-05
3001.0,2.0,24.0,3.0,2.0,1.0,92.1659027518,228.559530135,58.0,745079.0,32.7173735,-117.0798199,7.78440943846e-05
100.0,1.0,16.0,1.0,0.0,3.0,10140947.1858,,47.0,663915.0,32.7544143,-117.1827574,7.0792194784e-05
